dissim	el0	el1	el2	el3	el4	el5	el6	el7	el8	el9	el10	el11	el12	el13	el14	el15	max_el	diff	diffplus	diffminus	std	diff/std**0.2	diff/std**0.6	diff/std**1	diff/std**1.4	diff/std**2	maxmiddle	similarwindow_4.0	similarwindow_4.1	similarwindow_4.2	similarwindow_4.3	stat0	stat1	stat2	stat3	stat4	stat5	stat6	stat7	stat8	stat9	stat10	stat11	stat12	stat13	stat14	stat15	stat16	stat17	stat18	stat19	stat20	stat21	stat22	stat23	stat24	stat25	stat26	stat27	stat28	stat29	stat30	stat31	stat32	stat33	stat34	stat35	stat36	stat37	stat38	stat39	stat40	stat41	stat42	stat43	stat44	class
0.02053	0.27438	0.43804	0.40106	0.35711	0.079182	0.51829	0.68875	0.71091	0.80902	0.77331	0.71525	0.03008	0.026991	0.029315	0.02629	0.022444	0.80902	0.13398	0.080977	-0.053004	0.091488	0.13617	0.14074	0.14486	0.14755	0.14299	0.50625	0.068507	0.18082	0.24803	0.27824	0.082624	0.20215	0.068409	0.1625	0.019925	0.078214	0.13044	0.10822	0.076554	0.082371	0.085219	0.0049313	0.0019036	0.00062804	0.0011189	0.0093055	0.17768	0.15899	0.12249	0.15547	-0.13274	0.0091251	-0.12912	0.13477	0.12625	0.1303	0.056576	-0.081289	0.018537	0.11473	0.11048	0.10563	0.10501	0.14079	0.141	-0.13958	0.34593	0.21854	0.05399	0.24411	0.070801	0.0085384	-0.034618	0.034571	1.7743	480.5
0.020569	0.62657	0.55435	0.49389	0.42509	0.2883	0.34932	0.30608	0.30246	0.34436	0.33518	0.3083	0.012704	0.011887	0.013597	0.01246	0.011651	0.62657	0.19646	0.1185	-0.077962	0.075512	0.20747	0.23143	0.25677	0.28066	0.29314	0.36979	0.095829	0.56533	0.66177	0.65068	0.19695	0.15621	0.10312	0.04729	0.063767	0.057235	0.084245	0.13517	0.16593	0.16311	0.15108	0.0032163	0.0019769	0.0031689	0.0040399	0.001168	0.058205	0.15652	0.17088	0.14773	0.13672	0.13586	0.10739	0.088233	0.099861	-0.091418	0.049176	0.10118	0.12453	0.11275	0.1047	0.082715	0.1382	0.1132	-0.14031	0.064597	0.15487	0.081081	0.21721	0.24927	-0.017189	-0.044478	0.0063682	0.024121	1.7538	393.5
0.024495	0.46578	0.4409	0.39095	0.38027	0.33949	0.39608	0.39838	0.34478	0.33834	0.29585	0.30372	0.012367	0.011887	0.013557	0.012196	0.011144	0.46578	0.062033	0.058206	-0.0038277	0.064741	0.067552	0.080108	0.09436	0.10899	0.11949	0.64271	0.13746	0.27361	0.45984	0.49069	0.29531	0.23663	0.16467	0.085689	0.13286	0.12092	0.075176	0.048016	0.031972	0.012236	0.022644	0.00084931	0.0043576	0.0021035	0.0016716	0.001398	0.062945	0.10925	0.25872	0.18173	0.095994	0.12938	0.11047	-0.098516	0.12268	0.045316	0.047336	-0.051228	0.1288	-0.061391	0.094707	-0.10452	0.13286	-0.14141	-0.13301	0.12628	0.067008	0.063198	0.20416	0.40883	-0.033027	-0.031296	0.0016709	0.15603	1.5769	280
0.01194	0.15089	0.264	0.22901	0.17848	0.23843	0.25399	0.15143	0.3328	0.28035	0.20328	0.072213	0.012087	0.012253	0.01204	0.013664	0.012385	0.3328	0.17145	0.082329	-0.089123	0.047941	0.19825	0.26487	0.35032	0.44837	0.51981	0.25625	0.081105	0.55512	0.619	0.67217	0.023522	0.080137	0.095854	0.022821	0.046763	0.05439	0.073969	0.14298	0.13631	0.097861	0.018252	0.00088273	0.0019214	0.0021069	0.0049814	0.00039597	0.2585	0.24618	0.21351	0.24319	-0.14068	-0.14131	0.1216	0.092125	0.092657	0.13734	0.1084	0.082773	0.11379	0.12561	0.14035	-0.097329	0.1414	-0.12477	0.13968	-0.14054	0.31949	0.20264	0.37949	0.29	0.039608	0.011852	0.09537	0.037765	1.7297	138
0.0094283	0.22136	0.37265	0.29551	0.20249	0.19925	0.29453	0.30309	0.32792	0.22547	0.071842	0.12162	0.034131	0.019272	0.02065	0.021482	0.019012	0.37265	0.1838	0.10072	-0.083085	0.040824	0.21945	0.3125	0.43946	0.59212	0.68926	0.54375	0.23009	0.49714	0.53936	0.63084	0.075378	0.06821	0.032178	0.055253	0.017746	0.143	0.14413	0.15893	0.10829	0.034149	0.041911	0.0023981	0.0021408	0.0026116	0.0039138	0.00095692	0.17432	0.18044	0.19534	0.18686	0.022065	-0.12408	-0.074177	0.073295	-0.082022	0.11546	0.14088	0.11757	0.1285	0.14142	0.13885	-0.076348	-0.12066	0.0094026	0.12301	0.14006	0.56007	0.20053	0.54657	0.42128	0.23185	0.0019249	0.2281	0.13328	1.389	184.5
0.017643	0.23697	0.37472	0.33405	0.32779	0.3582	0.39817	0.30491	0.32696	0.28351	0.27922	0.18998	0.011462	0.016518	0.016401	0.010414	0.011855	0.39817	0.13617	0.038502	-0.097669	0.065633	0.14788	0.17442	0.20436	0.23489	0.25655	0.68854	0.088675	0.39743	0.51055	0.61736	0.080346	0.13548	0.11969	0.073441	0.091458	0.087352	0.073409	0.1572	0.10948	0.023637	0.0049335	0.0011167	0.0010399	0.0021629	0.00037806	0.0030991	0.24594	0.22039	0.15871	0.21668	-0.024007	-0.028078	0.025726	-0.022512	0.10463	-0.12254	0.048546	0.12719	0.12323	-0.010419	0.10796	-0.061042	0.14132	-0.084567	0.13997	-0.099635	0.22548	0.15861	0.428	0.25914	0.010213	-0.0084534	0.14139	0.029952	1.7849	499.5
0.0239	0.29655	0.2859	0.35043	0.33321	0.39554	0.49394	0.43177	0.39831	0.39058	0.37987	0.46574	0.053442	0.019497	0.018454	0.016056	0.018955	0.49394	0.14841	0.077558	-0.070854	0.12081	0.14269	0.13203	0.12184	0.11175	0.095168	0.76042	0.2002	0.50415	0.58163	0.81356	0.067703	0.074372	0.12538	0.14361	0.095038	0.076468	0.024262	0.018452	0.04577	0.075125	0.060473	0.0044665	0.0037524	0.00080577	0.0020101	0.0017235	0.22618	0.30929	0.24325	0.26353	0.14113	-0.12129	-0.078615	0.12579	0.053203	0.14132	0.11506	-0.14095	-0.049156	0.038019	-0.06168	-0.087712	-0.14139	0.028274	0.14107	-0.14119	-0.056111	0.041841	0.034193	0.036836	-0.04451	-0.04407	-0.041859	-0.035692	2.0012	363
0.019238	0.28585	0.25332	0.26057	0.37445	0.34768	0.29884	0.30928	0.30121	0.31888	0.26826	0.29299	0.043446	0.011241	0.015801	0.013665	0.015376	0.37445	0.08696	0.043962	-0.042998	0.084907	0.089706	0.09551	0.10123	0.106	0.10593	0.68958	0.11688	0.5677	0.60099	0.67737	0.14455	0.07107	0.09104	0.10472	0.089404	0.079351	0.084934	0.092614	0.041341	0.034677	0.05544	0.0017614	0.0035077	0.0044315	0.0012449	0.0033603	0.20343	0.23632	0.2465	0.22997	-0.1324	-0.0093268	-0.070665	0.13981	0.13936	-0.058019	0.024285	0.027037	0.13325	0.099599	0.11177	0.11578	-0.14087	0.14086	0.016316	0.10019	0.031954	0.16434	0.272	0.17296	-0.044715	-0.0066311	0.026316	-0.0030412	1.8871	311
0.022698	0.14074	0.3152	0.54604	0.63173	0.52249	0.47538	0.45192	0.47883	0.39108	0.38287	0.3072	0.033071	0.017678	0.016476	0.01296	0.010758	0.63173	0.33212	0.24735	-0.084766	0.084736	0.34274	0.36521	0.38737	0.40593	0.406	0.67708	0.055289	0.63028	0.69801	0.79611	0.0096185	0.15561	0.19109	0.19429	0.20023	0.19001	0.19718	0.21128	0.16182	0.060095	0.11624	0.0026876	0.0014243	0.0031232	0.00059577	0.0014368	0.20379	0.28664	0.25546	0.27094	-0.069781	-0.095965	-0.13775	-0.1339	-0.10336	-0.066353	-0.057732	-0.0094602	-0.0049617	-0.13444	0.1255	0.091491	-0.11774	-0.13509	-0.042454	-0.13871	0.53116	-0.036494	0.079539	0.13039	0.21472	-0.049524	-0.033423	-0.032143	1.8919	342
0.022989	0.68479	0.54503	0.45288	0.42069	0.39445	0.44699	0.39511	0.41376	0.41371	0.39258	0.36778	0.045156	0.012663	0.011191	0.011923	0.010081	0.68479	0.1923	0.12858	-0.063722	0.079094	0.2012	0.22035	0.2401	0.25804	0.26503	0.46042	0.11267	0.50594	0.56006	0.65155	0.16307	0.12787	0.098884	0.082786	0.12865	0.14811	0.1199	0.15896	0.17072	0.19863	0.18158	0.013936	0.0010883	0.0016158	0.0042568	0.0020569	0.065356	0.18072	0.15689	0.15725	0.14114	0.10662	0.041541	0.045856	0.14002	0.1261	-0.12798	-0.046849	0.00077588	0.070478	0.096361	0.13848	0.028347	-0.010065	-0.14002	-0.092594	0.25897	0.16981	-0.016992	0.18181	0.0087541	-0.030738	-0.041588	-0.016318	1.8768	452.5
0.025127	0.59665	0.49697	0.4212	0.41585	0.37534	0.41058	0.37074	0.3987	0.4063	0.38742	0.36778	0.045609	0.01299	0.010446	0.011591	0.010457	0.59665	0.3214	0.19615	-0.12524	0.083596	0.33258	0.3563	0.37992	0.40012	0.40234	0.31979	0.05993	0.8943	0.93745	0.89292	0.25021	0.20823	0.13455	0.073478	0.19794	0.23109	0.17879	0.19782	0.19615	0.15253	0.11756	0.0034776	0.0019758	0.0027318	0.0053829	0.00089473	0.050392	0.23415	0.20506	0.20021	0.13582	0.14142	0.12951	0.084519	-0.0034353	-0.017578	-0.0027537	0.090916	0.12222	0.13812	0.14133	-0.10257	0.13841	0.096446	0.13744	-0.078695	-0.035176	0.054636	0.12616	0.20421	-0.038707	-0.05276	-0.019118	-0.0083306	1.9279	412
0.015859	0.42181	0.46757	0.32622	0.49827	0.27828	0.38342	0.22451	0.24902	0.15322	0.15879	0.13125	0.011753	0.018228	0.016113	0.011877	0.017009	0.49827	0.25883	0.11811	-0.14072	0.046744	0.30079	0.40594	0.54212	0.69962	0.81265	0.43958	0.13181	0.57353	0.69934	0.82427	0.19915	0.15517	0.044453	0.23686	0.13234	0.18226	0.10672	0.11837	0.026016	0.023505	0.062788	0.0020808	0.0015843	0.00066801	0.0048864	0.00021252	0.20979	0.18783	0.078262	0.17821	0.078462	0.12061	-0.078395	0.14134	0.14083	0.14139	0.14138	0.14137	0.13388	0.07252	0.13341	-0.035296	0.0090408	-0.11416	-0.14096	-0.13239	0.48356	0.15832	0.4758	0.40634	0.15367	-0.015924	0.17646	0.12282	1.2775	818
0.0262	0.27975	0.22641	0.35224	0.35293	0.37321	0.34094	0.40673	0.32934	0.36765	0.3417	0.32702	0.021847	0.013488	0.01329	0.0097185	0.015202	0.40673	0.27421	0.17305	-0.10116	0.12978	0.25989	0.23371	0.20967	0.18711	0.15368	0.54271	0.23667	0.63109	0.5727	0.67025	0.16363	0.12298	0.092106	0.067682	0.093456	0.15783	0.20084	0.13802	0.066556	0.076126	0.013517	0.0033877	0.0023533	0.0063402	0.00084561	0.001725	0.16626	0.30723	0.24752	0.25694	-0.10751	-0.093754	-0.13083	0.037096	0.075649	0.067468	0.096193	0.11831	0.1411	0.13852	-0.029231	-0.10161	-0.10059	0.13685	0.11294	0.13136	0.032653	0.002809	0.10536	0.104	-0.031051	-0.045103	-0.018898	-0.021433	1.9997	363
0.0050955	0.093121	0.35203	0.86767	0.29555	0.065268	0.01927	0.056118	0.031748	0.029149	0.018092	0.027519	0.036567	0.052064	0.050653	0.039308	0.052546	0.86767	0.19692	0.099863	-0.097053	0.022969	0.26371	0.47145	0.82155	1.29	1.2891	0.35417	0.044645	0.17948	0.19593	0.17944	0.019788	0.12115	0.37452	0.14057	0.031028	0.0052369	0.0081102	0.0050806	0.0045093	0.0014207	0.0059828	0.0095243	0.009082	0.0039191	0.018881	0.00085567	0.041959	0.21993	0.042204	0.13922	0.10089	0.14079	0.14085	0.1406	0.14127	0.14141	0.072637	0.075693	0.099513	-0.10581	0.12506	-0.13984	0.12741	0.0059647	0.12836	-0.10749	0.20763	0.49065	0.1478	0.87555	0.026387	0.18188	-0.01185	0.72108	0.83699	280.5
0.0097615	0.24523	0.15895	0.26465	0.1362	0.15261	0.73741	0.842	0.4788	0.86458	0.81253	0.033458	0.06917	0.051466	0.065791	0.059245	0.05134	0.86458	0.55473	0.27603	-0.2787	0.053314	0.62796	0.80438	1.0213	1.2617	1.4437	0.21771	0.046755	0.32276	0.35371	0.37218	0.03504	0.075661	0.1258	0.064755	0.065884	0.35057	0.31778	0.22555	0.41097	0.37639	0.015925	0.007358	0.0024806	0.031586	0.0044764	0.0047926	0.05421	0.30096	0.063085	0.22245	-0.056888	0.1396	0.14142	0.14116	0.14037	0.14122	0.13467	0.13883	0.14141	0.14138	0.13972	-0.065172	0.058404	0.12894	0.071564	0.13811	0.29338	0.15174	0.47332	0.45038	0.064968	-0.033443	0.18529	0.1342	1.1705	286
0.0081361	0.15513	0.1788	0.27845	0.71721	0.1465	0.087284	0.16067	0.16438	0.053178	0.093136	0.06625	0.091025	0.096572	0.10315	0.055353	0.032753	0.71721	0.14325	0.064516	-0.07873	0.039171	0.17245	0.24962	0.35659	0.48662	0.56521	0.72604	0.096523	0.21956	0.25438	0.26649	0.039475	0.01563	0.1203	0.30342	0.014238	0.0093789	0.015796	0.0017925	0.0072616	0.022228	0.0080882	0.01723	0.025063	0.011963	0.0070605	0.0030939	0.10292	0.21335	0.092384	0.15045	-0.068673	-0.075071	0.13871	0.1414	0.013851	-0.14138	0.11028	-0.12202	0.063493	0.12776	-0.014489	-0.095187	0.10995	0.11927	-0.13159	0.0071376	0.1989	0.38244	0.1936	0.49722	0.014623	0.10104	0.0027014	0.26709	1.4718	36
0.017951	0.17763	0.19957	0.23555	0.34668	0.46324	0.6092	0.71533	0.71166	0.77737	0.78947	0.5614	0.051911	0.051174	0.032313	0.01751	0.014665	0.78947	0.69117	0.36011	-0.33106	0.097408	0.6937	0.69932	0.70235	0.69884	0.65899	0.20417	0.094537	0.64548	0.8398	1.2447	0.067261	0.094888	0.059703	0.1654	0.22219	0.29118	0.34322	0.33912	0.37083	0.37661	0.26727	0.0041847	0.014163	0.0036688	0.0052472	0.0038398	0.062818	0.34886	0.0802	0.26581	0.12303	0.14109	0.13863	0.13676	0.13011	0.13445	0.12972	0.13827	0.13691	0.13688	0.13943	0.11264	-0.060457	-0.089103	0.027481	0.07568	0.052508	0.0036927	-0.099747	0.32007	0.0041393	-0.050193	-0.037004	0.04628	1.7277	337.5
0.018161	0.17906	0.2018	0.23881	0.35056	0.46484	0.61063	0.71688	0.71342	0.77794	0.7913	0.56298	0.049682	0.053736	0.035063	0.018353	0.014486	0.7913	0.49767	0.22358	-0.27409	0.09879	0.49809	0.49932	0.49872	0.49361	0.46254	0.18854	0.21328	0.327	0.35212	0.81371	0.051488	0.063356	0.11582	0.16705	0.19499	0.22856	0.29613	0.2262	0.15755	0.21956	0.17014	0.012991	0.011675	0.012215	0.0032887	0.0016647	0.081846	0.25467	0.057518	0.19762	-0.06251	0.048291	0.11677	0.13152	0.13699	0.13408	0.13763	0.11999	0.11105	0.11938	0.11601	0.021901	0.13811	0.055629	-0.096265	0.13715	-0.099287	-0.020915	-0.031673	0.26724	-0.0312	-0.039742	-0.027068	0.034986	1.8183	399.5
0.017094	0.14591	0.28034	0.22794	0.22915	0.41186	0.68823	0.74834	0.66268	0.5684	0.45334	0.34477	0.029626	0.031751	0.025645	0.019375	0.011995	0.74834	0.17404	0.13118	-0.042867	0.054743	0.19598	0.24842	0.31223	0.38226	0.43546	0.42812	0.23759	0.51336	0.52763	0.42964	0.050102	0.00047692	0.017634	0.046455	0.075074	0.14047	0.14663	0.15884	0.15456	0.13904	0.16459	0.011144	0.0038399	0.002408	0.0023008	0.00022003	0.07476	0.1431	0.12775	0.13217	-0.13842	-0.037502	0.11495	0.11587	-0.076159	0.064449	-0.093454	-0.12024	-0.099459	-0.01561	0.13596	0.09372	0.016494	-0.093178	0.022348	0.10141	0.26934	0.029328	-0.0035874	0.10875	0.016398	-0.045507	-0.042639	-0.034284	2.0846	558
0.016687	0.14121	0.21358	0.24766	0.22731	0.40764	0.67988	0.73762	0.65909	0.56248	0.45242	0.34591	0.029486	0.031575	0.026589	0.019556	0.012421	0.73762	0.51306	0.26814	-0.24492	0.078216	0.538	0.59182	0.64766	0.69892	0.72081	0.27708	0.18532	0.68922	0.96397	1.0321	0.039372	0.023691	0.033662	0.10821	0.19523	0.33055	0.35667	0.31422	0.26861	0.21529	0.077436	0.009215	0.006899	0.002346	0.0029613	0.0019831	0.077036	0.32153	0.097837	0.23297	0.14123	-0.1119	-0.13532	0.13949	0.13193	0.11383	0.12031	0.13765	0.13557	0.14	0.081232	0.12245	0.10003	0.094813	0.13205	0.10949	0.084812	0.093151	0.022396	0.36131	-0.0034382	-0.038984	-0.038098	0.088515	1.7017	1178
0.016729	0.14436	0.10275	0.11711	0.23444	0.41002	0.68373	0.73978	0.65999	0.56403	0.45465	0.34666	0.029535	0.033472	0.027953	0.01934	0.010145	0.73978	0.2059	0.054323	-0.15158	0.06811	0.22196	0.25796	0.29793	0.33797	0.36514	0.36354	0.10249	0.24987	0.3191	0.46994	0.044287	0.050136	0.065889	0.066573	0.066028	0.15016	0.12311	0.14389	0.14562	0.1175	0.043081	0.004101	0.006851	0.0092946	0.0031197	0.00071633	0.11069	0.15856	0.058265	0.13234	-0.092894	-0.017089	-0.017296	-0.038518	-0.14023	-0.019268	-0.086741	-0.081491	-0.032099	-0.016523	-0.13718	-0.090495	-0.10964	-0.061729	0.023659	0.034728	-0.047702	-0.013519	0.18364	0.1182	-0.042398	-0.043813	0.015278	-0.02339	1.9883	1047
0.0075644	0.61593	0.71255	0.2288	0.64645	0.05744	0.061739	0.059511	0.15772	0.083428	0.059573	0.037878	0.045433	0.075974	0.080488	0.028034	0.03008	0.71255	0.31647	0.16118	-0.1553	0.037246	0.38484	0.56829	0.82746	1.1465	1.3257	0.15208	0.055561	0.27362	0.30293	0.31876	0.29303	0.3392	0.10192	0.30769	0.019054	0.0030819	0.028303	0.038163	0.0097413	0.0067209	0.011729	0.015	0.013958	0.011697	0.0086682	0.0019627	0.065824	0.31174	0.079073	0.2034	0.14032	0.13954	0.14105	0.13974	0.13831	0.049282	0.14073	0.1294	0.10609	0.058261	0.14059	0.13409	0.13407	0.12577	-0.14109	-0.10707	0.30719	0.29998	0.29831	0.60405	0.046344	0.017134	0.039432	0.28177	1.0392	530.5
0.0096162	0.13742	0.14691	0.13522	0.24387	0.26908	0.18647	0.19423	0.27498	0.22509	0.14853	0.045848	0.013864	0.017417	0.018677	0.013021	0.0098533	0.27498	0.092809	0.04816	-0.044649	0.041461	0.11047	0.15634	0.21857	0.29308	0.34133	0.5	0.094067	0.36741	0.30753	0.30158	0.047154	0.046478	0.030504	0.041578	0.012163	0.026393	0.038072	0.11247	0.10711	0.026702	0.017362	0.0064992	0.0005669	0.0032106	0.00090374	0.00044749	0.2597	0.23935	0.23093	0.24424	0.13796	0.11081	0.11783	-0.05439	-0.040708	0.14115	0.035702	0.061878	0.14008	-0.12296	0.098166	-0.13647	-0.13642	0.13539	0.10775	0.089438	0.21752	0.072388	0.17134	0.15833	0.007925	-0.029019	-0.0045127	-0.0080629	1.8623	248
0.0096424	0.14989	0.14139	0.1351	0.27409	0.29722	0.15751	0.20175	0.27063	0.23646	0.15607	0.045422	0.01365	0.019297	0.01902	0.013236	0.010115	0.29722	0.19117	0.088357	-0.10281	0.042057	0.2269	0.31932	0.444	0.59271	0.69046	0.44062	0.13587	0.21542	0.73207	0.40359	0.036694	0.068198	0.01586	0.12802	0.13999	0.061358	0.096146	0.12967	0.10825	0.055161	0.021734	0.0030406	0.0015532	0.0014219	0.0018497	0.00044995	0.2485	0.25402	0.23442	0.24892	0.14025	-0.14103	0.003617	0.034013	0.1327	0.14003	0.13816	0.13141	0.11969	0.036985	0.1331	-0.10587	0.13395	-0.099226	-0.020605	0.11786	0.20695	0.00067684	0.21152	0.13347	0.0079897	-0.045365	0.0038738	-0.021256	1.8463	243
0.015217	0.18254	0.27287	0.21847	0.45487	0.28491	0.358	0.38123	0.43472	0.4773	0.35086	0.19551	0.018345	0.021127	0.020394	0.011514	0.015871	0.4773	0.33026	0.16975	-0.16051	0.072237	0.35186	0.39949	0.45095	0.50087	0.53112	0.33333	0.15436	0.61819	0.65223	0.99386	0.075849	0.10165	0.066422	0.057583	0.054773	0.12426	0.18126	0.20673	0.22732	0.16677	0.02541	0.0026755	0.00084592	0.0069502	0.0012843	0.0039764	0.21981	0.3132	0.24991	0.27489	0.081725	0.044243	-0.043116	0.12531	0.11065	0.10949	0.14106	0.14083	0.13894	0.14142	-0.14142	-0.13755	-0.0031231	-0.1397	-0.059918	-0.13753	0.23075	0.018612	0.2501	0.15963	0.011606	-0.042398	0.0099689	-0.020507	1.9374	661
0.016158	0.21452	0.2546	0.31449	0.35556	0.2392	0.35609	0.3688	0.40007	0.3608	0.1835	0.077822	0.019186	0.022075	0.025291	0.016422	0.011934	0.40007	0.11641	0.047399	-0.069009	0.076985	0.12246	0.13556	0.14927	0.16202	0.16806	0.475	0.10124	0.30785	0.35183	0.41342	0.051415	0.027729	0.037714	0.05394	0.030896	0.055332	0.040162	0.14644	0.11572	0.011083	0.007546	0.0014178	0.0041499	0.0070389	0.00042729	0.0014383	0.22885	0.23857	0.23867	0.23671	0.073619	0.13127	0.1083	-0.045695	0.12683	-0.097292	0.020505	0.13604	0.096712	0.059273	-0.019739	-0.1387	0.10959	-0.10185	0.090969	0.072273	0.19804	0.0852	0.26775	0.18057	-0.008278	-0.041409	0.017286	-0.015779	1.8067	391
0.016545	0.49621	0.36061	0.42183	0.34466	0.21116	0.42815	0.3727	0.42646	0.20666	0.045203	0.067711	0.016633	0.018973	0.018708	0.0099619	0.01349	0.49621	0.21866	0.13355	-0.085113	0.044563	0.25655	0.35285	0.47991	0.62898	0.73232	0.32292	0.13514	0.60315	0.67085	0.84431	0.23766	0.12345	0.094362	0.057945	0.065121	0.21177	0.18491	0.20787	0.099872	0.022467	0.0095882	0.0079516	0.0028409	0.0011606	0.00030951	0.0013755	0.063823	0.18078	0.19274	0.1667	0.12735	0.11896	0.14017	-0.12661	-0.052063	0.094355	0.09096	0.11085	0.12099	-0.049444	0.10097	0.13422	0.13033	0.11194	0.084896	0.10596	0.33895	0.18048	0.38211	0.37681	0.050755	-0.017785	0.10517	0.10834	1.3784	609.5
0.020256	0.14752	0.39094	0.32269	0.45482	0.41037	0.38741	0.32218	0.35405	0.33436	0.33159	0.15492	0.016589	0.018669	0.028214	0.013506	0.010899	0.45482	0.071106	0.06989	-0.0012159	0.067301	0.076834	0.089723	0.10411	0.1186	0.12859	0.34583	0.13082	0.31597	0.41166	0.4085	0.016597	0.13165	0.1476	0.13288	0.11881	0.13093	0.077913	0.069453	0.064263	0.053408	0.016815	0.0040752	0.0047261	0.002965	0.0060532	0.0029179	0.20604	0.21373	0.26034	0.23512	0.10236	0.050738	0.078672	0.0098184	0.024949	0.0082797	-0.058483	-0.03449	-0.111	-0.063061	0.13538	-0.13897	-0.10733	0.10406	0.13992	-0.10831	0.4793	0.24112	0.101	0.24172	0.17704	0.040214	-0.030939	0.02102	1.8464	468.5
0.019226	0.23119	0.31861	0.2633	0.3498	0.28067	0.35244	0.30631	0.36782	0.33001	0.3251	0.30646	0.017495	0.027641	0.023792	0.0088689	0.01216	0.36782	0.25277	0.11987	-0.1329	0.08522	0.26056	0.27701	0.29317	0.30657	0.30593	0.34583	0.21701	0.50583	0.46956	0.50574	0.084164	0.1282	0.070819	0.099511	0.13762	0.16787	0.1461	0.073256	0.083759	0.088876	0.039915	0.00419	0.0017912	0.0016187	0.0012487	0.0021064	0.17975	0.27844	0.22314	0.23808	-0.1368	-0.10436	0.09343	-0.10211	0.10407	0.13886	0.13704	0.063748	0.010893	-0.031957	-0.017692	-0.0059575	0.032903	-0.14138	0.12217	0.11981	0.090608	0.020548	0.26788	0.14214	-0.0049729	-0.044181	0.043805	-0.012288	1.9307	611
0.017707	0.2495	0.26907	0.2887	0.27386	0.18933	0.25046	0.26052	0.33467	0.16664	0.056669	0.021128	0.013873	0.013681	0.017761	0.013471	0.013469	0.33467	0.1768	0.035815	-0.14099	0.052833	0.20051	0.25776	0.32843	0.40697	0.46634	0.56146	0.12048	0.31184	0.30315	0.28174	0.14518	0.16417	0.15588	0.052163	0.065537	0.14847	0.12636	0.16416	0.044152	0.0090254	0.0058225	0.0031119	0.0017792	0.0011935	0.0009052	0.00070421	0.27476	0.2728	0.15619	0.24899	-0.13612	-0.13236	-0.11912	0.10568	-0.13691	-0.048557	-0.061559	0.10367	-0.13623	-0.090705	0.074566	0.13616	0.058465	0.13922	-0.054419	-0.002291	0.26174	0.17746	0.39357	0.28257	0.014556	-0.016487	0.087069	0.029302	1.5679	524.5
0.01741	0.41688	0.39111	0.3841	0.26269	0.19972	0.37752	0.17025	0.4064	0.24804	0.074558	0.12594	0.01634	0.01986	0.017966	0.011369	0.014242	0.41688	0.19043	0.066948	-0.12348	0.041328	0.22681	0.32141	0.4499	0.60388	0.70322	0.58854	0.15116	0.59288	0.6706	0.81062	0.20748	0.17323	0.17085	0.048624	0.052399	0.18495	0.086793	0.19517	0.11957	0.016582	0.012517	0.0029969	0.0056777	0.00052291	0.00037257	0.0057509	0.25065	0.19057	0.093561	0.19805	0.017671	0.070434	0.13393	0.1236	-0.10217	0.10503	-0.033697	0.12859	0.12402	-0.11155	0.099331	0.10314	0.14124	0.056937	-0.12865	0.13177	0.297	0.13405	0.30688	0.33195	0.023976	-0.036966	0.030761	0.065054	1.4415	553
0.010805	0.15244	0.15333	0.19826	0.29259	0.22253	0.21814	0.21435	0.23254	0.16206	0.14939	0.15561	0.017102	0.019251	0.015405	0.011271	0.010193	0.29259	0.050024	0.017138	-0.032886	0.047177	0.058028	0.078026	0.10384	0.1336	0.15508	0.63333	0.076651	0.26787	0.35748	0.3023	0.037218	0.074757	0.069032	0.06388	0.026496	0.069178	0.04192	0.10771	0.011099	0.019237	0.005224	0.0011709	0.0018867	0.00070291	0.0015687	0.0017938	0.23481	0.21612	0.22537	0.22594	0.017649	-0.11698	-0.13596	0.12292	0.14121	-0.042842	-0.13826	0.101	0.13394	-0.0064842	-0.011222	0.14113	0.1314	-0.1199	0.12634	-0.1239	0.33064	0.34785	0.3494	0.34256	0.064896	0.081517	0.056649	0.067829	1.5807	349.5
0.013625	0.13262	0.23066	0.2122	0.37227	0.28226	0.30532	0.27442	0.35847	0.3486	0.34972	0.14237	0.015004	0.022325	0.016063	0.010235	0.013028	0.37227	0.30662	0.19291	-0.11371	0.047526	0.35515	0.47615	0.63187	0.81103	0.94092	0.32812	0.1966	0.72426	0.83812	0.70403	0.029621	0.094056	0.082082	0.18874	0.11486	0.14741	0.13476	0.1757	0.18202	0.17182	0.051351	0.007203	0.0012513	0.0061137	0.001639	0.0017631	0.21268	0.25374	0.25398	0.25339	0.12929	0.092162	-0.13004	-0.011532	-0.013263	0.02997	0.10239	0.10452	0.040531	0.10185	0.14119	0.12902	-0.14014	0.1379	-0.09183	-0.1253	0.40101	-0.019866	0.23349	0.17339	0.10229	-0.039677	0.012399	-0.013507	1.8355	465.5
